,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
306000,2014-10-25 10:10:00,10.276662463833839,2.5276661530525018,16.56648576249847,10.276662463833839,10.276662463833839,-0.8301428126386775,-0.8301428126386775,-0.8301428126386775,0.6260843590516761,0.6260843590516761,0.6260843590516761,-0.018865023356671964,-0.018865023356671964,-0.018865023356671964,-1.4373621483336818,-1.4373621483336818,-1.4373621483336818,0.0,0.0,0.0,9.446519651195162,9.36
306144,2014-10-26 10:10:00,10.291494471665178,2.860631511616903,16.262492751730015,10.291494471665178,10.291494471665178,-0.735803226240794,-0.735803226240794,-0.735803226240794,0.6260843590106111,0.6260843590106111,0.6260843590106111,0.08809470982695575,0.08809470982695575,0.08809470982695575,-1.4499822950783605,-1.4499822950783605,-1.4499822950783605,0.0,0.0,0.0,9.555691245424384,9.97
306288,2014-10-27 10:10:00,10.306326479496512,2.2373049497143653,16.614523556800147,10.306326479496512,10.306326479496512,-0.8078104404232557,-0.8078104404232557,-0.8078104404232557,0.6260843590277398,0.6260843590277398,0.6260843590277398,0.021329644441836902,0.021329644441836902,0.021329644441836902,-1.4552244438928326,-1.4552244438928326,-1.4552244438928326,0.0,0.0,0.0,9.498516039073257,9.67
306432,2014-10-28 10:10:00,10.321158487327855,2.543877817329788,16.670107687696525,10.321158487327855,10.321158487327853,-0.8935528950038805,-0.8935528950038805,-0.8935528950038805,0.6260843590451319,0.6260843590451319,0.6260843590451319,-0.0640322873347318,-0.0640322873347318,-0.0640322873347318,-1.4556049667142805,-1.4556049667142805,-1.4556049667142805,0.0,0.0,0.0,9.427605592323975,5.64
306576,2014-10-29 10:10:00,10.335990495159189,1.6254974645939118,16.36328616257073,10.335990495159189,10.335990495159189,-0.9911773951746279,-0.9911773951746279,-0.9911773951746279,0.6260843590038032,0.6260843590038032,0.6260843590038032,-0.16348074938749127,-0.16348074938749127,-0.16348074938749127,-1.4537810047909396,-1.4537810047909396,-1.4537810047909396,0.0,0.0,0.0,9.344813099984561,5.52
306720,2014-10-30 10:10:00,10.350822502990523,2.9273643626792123,16.891340935740782,10.350822502990523,10.350822502990523,-0.8146228566182709,-0.8146228566182709,-0.8146228566182709,0.6260843590211952,0.6260843590211952,0.6260843590211952,0.011787910706220121,0.011787910706220121,0.011787910706220121,-1.4524951263456862,-1.4524951263456862,-1.4524951263456862,0.0,0.0,0.0,9.536199646372252,6.57
306864,2014-10-31 10:10:00,10.36565451082186,2.815204757410643,16.821724087516685,10.36565451082186,10.36565451082186,-0.7032671924153846,-0.7032671924153846,-0.7032671924153846,0.6260843590383242,0.6260843590383242,0.6260843590383242,0.12516579510392448,0.12516579510392448,0.12516579510392448,-1.4545173465576333,-1.4545173465576333,-1.4545173465576333,0.0,0.0,0.0,9.662387318406475,11.9
307008,2014-11-01 10:10:00,10.380486518653196,3.021986873143087,16.57210340668418,10.380486518653196,10.380486518653196,-0.8553664977535417,-0.8553664977535417,-0.8553664977535417,0.6260843590557161,0.6260843590557161,0.6260843590557161,-0.018865023356594214,-0.018865023356594214,-0.018865023356594214,-1.4625858334526636,-1.4625858334526636,-1.4625858334526636,0.0,0.0,0.0,9.525120020899655,10.92
307152,2014-11-02 10:10:00,10.395318526484534,2.3797841353298095,16.806390027507227,10.395318526484534,10.395318526484534,-0.7651685918824773,-0.7651685918824773,-0.7651685918824773,0.6260843590143874,0.6260843590143874,0.6260843590143874,0.08809470982701262,0.08809470982701262,0.08809470982701262,-1.4793476607238774,-1.4793476607238774,-1.4793476607238774,0.0,0.0,0.0,9.630149934602056,10.02
307296,2014-11-03 10:10:00,10.410150534315868,2.6902668947202377,16.880167719365982,10.410150534315868,10.410150534315868,-0.8598869691796398,-0.8598869691796398,-0.8598869691796398,0.6260843590317795,0.6260843590317795,0.6260843590317795,0.021329644441809757,0.021329644441809757,0.021329644441809757,-1.5073009726532292,-1.5073009726532292,-1.5073009726532292,0.0,0.0,0.0,9.550263565136229,14.68
307440,2014-11-04 10:10:00,10.424982542147207,2.3440375359974475,16.300037409332585,10.424982542147207,10.424982542147207,-0.9866878253713015,-0.9866878253713015,-0.9866878253713015,0.6260843590491718,0.6260843590491718,0.6260843590491718,-0.06403228733466686,-0.06403228733466686,-0.06403228733466686,-1.5487398970858064,-1.5487398970858064,-1.5487398970858064,0.0,0.0,0.0,9.438294716775905,11.51
307584,2014-11-05 10:10:00,10.439814549978541,1.9386579246408873,16.764251938550352,10.439814549978541,10.439814549978543,-1.1430998709579638,-1.1430998709579638,-1.1430998709579638,0.6260843590078431,0.6260843590078431,0.6260843590078431,-0.16348074938784843,-0.16348074938784843,-0.16348074938784843,-1.6057034805779584,-1.6057034805779584,-1.6057034805779584,0.0,0.0,0.0,9.296714679020578,9.24
307728,2014-11-06 10:10:00,10.454646557809879,1.9660222599390367,16.29477372559076,10.454646557809879,10.454646557809879,-1.042057557294102,-1.042057557294102,-1.042057557294102,0.626084359025235,0.626084359025235,0.626084359025235,0.011787910706282241,0.011787910706282241,0.011787910706282241,-1.679929827025619,-1.679929827025619,-1.679929827025619,0.0,0.0,0.0,9.412589000515776,8.66
307872,2014-11-07 10:10:00,10.469478565641214,2.1778689369864317,16.368066239348213,10.469478565641214,10.469478565641214,-1.0215663454722284,-1.0215663454722284,-1.0215663454722284,0.6260843590423641,0.6260843590423641,0.6260843590423641,0.12516579510369202,0.12516579510369202,0.12516579510369202,-1.7728164996182845,-1.7728164996182845,-1.7728164996182845,0.0,0.0,0.0,9.447912220168986,1.86
308016,2014-11-08 10:10:00,10.484310573472548,1.71716238497079,16.613303451217405,10.484310573472548,10.484310573472548,-1.2781687633228893,-1.2781687633228893,-1.2781687633228893,0.6260843590597563,0.6260843590597563,0.6260843590597563,-0.01886502335666908,-0.01886502335666908,-0.01886502335666908,-1.8853880990259764,-1.8853880990259764,-1.8853880990259764,0.0,0.0,0.0,9.20614181014966,9.32
308160,2014-11-09 10:10:00,10.499142581303891,1.8240687446571588,16.185600483594147,10.499142581303891,10.499142581303891,-1.3040926931353263,-1.3040926931353263,-1.3040926931353263,0.6260843590184273,0.6260843590184273,0.6260843590184273,0.08809470982706948,0.08809470982706948,0.08809470982706948,-2.0182717619808233,-2.0182717619808233,-2.0182717619808233,0.0,0.0,0.0,9.195049888168565,1.67
308304,2014-11-10 10:10:00,10.513974589135225,1.9552005062133184,15.832011685490254,10.513974589135225,10.513974589135227,-1.524267134789966,-1.524267134789966,-1.524267134789966,0.6260843589770985,0.6260843589770985,0.6260843589770985,0.021329644442097524,0.021329644442097524,0.021329644442097524,-2.1716811382091623,-2.1716811382091623,-2.1716811382091623,0.0,0.0,0.0,8.98970745434526,4.22
308448,2014-11-11 10:10:00,10.528806596966563,1.3903046494842402,15.25389307914034,10.528806596966563,10.528806596966563,-1.7833571329725195,-1.7833571329725195,-1.7833571329725195,0.6260843589944908,0.6260843589944908,0.6260843589944908,-0.06403228733439796,-0.06403228733439796,-0.06403228733439796,-2.3454092046326123,-2.3454092046326123,-2.3454092046326123,0.0,0.0,0.0,8.745449463994044,4.43
308592,2014-11-12 10:10:00,10.543638604797897,1.5707160410092902,15.649196843874893,10.543638604797897,10.543638604797897,-2.076226459342621,-2.076226459342621,-2.076226459342621,0.6260843590116196,0.6260843590116196,0.6260843590116196,-0.16348074938739512,-0.16348074938739512,-0.16348074938739512,-2.5388300689668455,-2.5388300689668455,-2.5388300689668455,0.0,0.0,0.0,8.467412145455276,4.18
308736,2014-11-13 10:10:00,10.558470612629236,1.139587482085547,14.779452669317243,10.558470612629236,10.558470612629236,-2.113037435727209,-2.113037435727209,-2.113037435727209,0.6260843589705539,0.6260843589705539,0.6260843589705539,0.011787910705971284,0.011787910705971284,0.011787910705971284,-2.7509097054037337,-2.7509097054037337,-2.7509097054037337,0.0,0.0,0.0,8.445433176902027,8.05
308880,2014-11-14 10:10:00,10.57330262046057,1.8135790115668506,15.106039023236074,10.57330262046057,10.57330262046057,-2.2289752041043642,-2.2289752041043642,-2.2289752041043642,0.6260843589876828,0.6260843589876828,0.6260843589876828,0.12516579510406625,0.12516579510406625,0.12516579510406625,-2.9802253581961136,-2.9802253581961136,-2.9802253581961136,0.0,0.0,0.0,8.344327416356206,9.61
309024,2014-11-15 10:10:00,10.588134628291908,0.4901601817976372,15.280413624041097,10.588134628291908,10.588134628291908,-2.6177738141308393,-2.6177738141308393,-2.6177738141308393,0.626084359005075,0.626084359005075,0.626084359005075,-0.018865023356522972,-0.018865023356522972,-0.018865023356522972,-3.2249931497793916,-3.2249931497793916,-3.2249931497793916,0.0,0.0,0.0,7.970360814161069,5.49
309168,2014-11-16 10:10:00,10.602966636123243,0.9139237292122662,14.948199560175796,10.602966636123243,10.602966636123243,-2.7689241746143125,-2.7689241746143125,-2.7689241746143125,0.626084358963746,0.626084358963746,0.626084358963746,0.0880947098268275,0.0880947098268275,0.0880947098268275,-3.4831032434048863,-3.4831032434048863,-3.4831032434048863,0.0,0.0,0.0,7.834042461508931,6.63
309312,2014-11-17 10:10:00,10.617798643954577,0.358137739527504,13.917426933270486,10.617798643954577,10.617798643954577,-3.1047477372268,-3.1047477372268,-3.1047477372268,0.6260843589811382,0.6260843589811382,0.6260843589811382,0.021329644442070396,0.021329644442070396,0.021329644442070396,-3.752161740650009,-3.752161740650009,-3.752161740650009,0.0,0.0,0.0,7.513050906727777,3.87
309456,2014-11-18 10:10:00,10.632630651785915,0.34108615256034563,14.227821571901742,10.632630651785915,10.632630651785915,-3.4674862739622556,-3.4674862739622556,-3.4674862739622556,0.626084358998267,0.626084358998267,0.626084358998267,-0.06403228733458223,-0.06403228733458223,-0.06403228733458223,-4.029538345625941,-4.029538345625941,-4.029538345625941,0.0,0.0,0.0,7.165144377823659,7.22
309600,2014-11-19 10:10:00,10.63571239113418,-0.2581006132535597,13.65626926163922,10.63571239113418,10.63571239113418,-3.8498150941527354,-3.8498150941527354,-3.8498150941527354,0.6260843589572019,0.6260843589572019,0.6260843589572019,-0.1634807493877523,-0.1634807493877523,-0.1634807493877523,-4.312418703722185,-4.312418703722185,-4.312418703722185,0.0,0.0,0.0,6.785897296981446,3.8
309744,2014-11-20 10:10:00,10.62828073236601,-0.2013067295070717,13.403641764896086,10.62828073236601,10.62828073236601,-3.9599879563926517,-3.9599879563926517,-3.9599879563926517,0.6260843589743306,0.6260843589743306,0.6260843589743306,0.01178791070533806,0.01178791070533806,0.01178791070533806,-4.597860226072321,-4.597860226072321,-4.597860226072321,0.0,0.0,0.0,6.668292775973358,4.67
309888,2014-11-21 10:10:00,10.620849073597839,-0.3001758513399771,13.424104718745511,10.620849073597839,10.620849073597839,-4.131599989631509,-4.131599989631509,-4.131599989631509,0.6260843589917229,0.6260843589917229,0.6260843589917229,0.12516579510391343,0.12516579510391343,0.12516579510391343,-4.882850143727145,-4.882850143727145,-4.882850143727145,0.0,0.0,0.0,6.48924908396633,4.49
310032,2014-11-22 10:10:00,10.613417414829668,-0.6000089081879829,13.521438204846124,10.613417414829668,10.613417414829668,-4.557145163406583,-4.557145163406583,-4.557145163406583,0.6260843590088513,0.6260843590088513,0.6260843590088513,-0.018865023356750443,-0.018865023356750443,-0.018865023356750443,-5.164364499058684,-5.164364499058684,-5.164364499058684,0.0,0.0,0.0,6.056272251423085,3.43
310176,2014-11-23 10:10:00,10.605985756061498,-1.0670524912850707,12.37968552029539,10.605985756061498,10.605985756061498,-4.725247707962609,-4.725247707962609,-4.725247707962609,0.6260843589677862,0.6260843589677862,0.6260843589677862,0.08809470982688437,0.08809470982688437,0.08809470982688437,-5.43942677675728,-5.43942677675728,-5.43942677675728,0.0,0.0,0.0,5.880738048098889,4.9
310320,2014-11-24 10:10:00,10.598554097293327,-0.9606369304850995,12.795731524357354,10.598554097293327,10.598554097293327,-5.057750899169527,-5.057750899169527,-5.057750899169527,0.6260843589851784,0.6260843589851784,0.6260843589851784,0.02132964444191129,0.02132964444191129,0.02132964444191129,-5.705164902596616,-5.705164902596616,-5.705164902596616,0.0,0.0,0.0,5.5408031981238,8.1
310464,2014-11-25 10:10:00,10.591122438525156,-2.041256364407855,12.457155561913712,10.591122438525156,10.591122438525156,-5.3968133222345775,-5.3968133222345775,-5.3968133222345775,0.6260843590023071,0.6260843590023071,0.6260843590023071,-0.06403228733476651,-0.06403228733476651,-0.06403228733476651,-5.9588653939021174,-5.9588653939021174,-5.9588653939021174,0.0,0.0,0.0,5.194309116290579,-0.58
310608,2014-11-26 10:10:00,10.583690779756985,-2.835144972067571,11.677625566095138,10.583690779756985,10.583690779756985,-5.735419920006774,-5.735419920006774,-5.735419920006774,0.6260843589612417,0.6260843589612417,0.6260843589612417,-0.16348074938810947,-0.16348074938810947,-0.16348074938810947,-6.198023529579905,-6.198023529579905,-6.198023529579905,0.0,0.0,0.0,4.848270859750211,-1.26
310752,2014-11-27 10:10:00,10.576259120988816,-2.4070540797614584,11.953248290537363,10.576259120988816,10.576259120988816,-5.782516247385064,-5.782516247385064,-5.782516247385064,0.6260843589783706,0.6260843589783706,0.6260843589783706,0.011787910705722443,0.011787910705722443,0.011787910705722443,-6.420388517069157,-6.420388517069157,-6.420388517069157,0.0,0.0,0.0,4.793742873603752,1.76
310896,2014-11-28 10:10:00,10.568827462220645,-2.0308261765451947,11.428915741009614,10.568827462220645,10.568827462220645,-5.872752611577732,-5.872752611577732,-5.872752611577732,0.6260843589957628,0.6260843589957628,0.6260843589957628,0.1251657951039445,0.1251657951039445,0.1251657951039445,-6.6240027656774405,-6.6240027656774405,-6.6240027656774405,0.0,0.0,0.0,4.696074850642913,1.83
311040,2014-11-29 10:10:00,10.561395803452475,-2.7474898373492316,11.512777374664891,10.561395803452475,10.561395803452475,-6.200015191040281,-6.200015191040281,-6.200015191040281,0.6260843590128916,0.6260843590128916,0.6260843590128916,-0.0188650233566727,-0.0188650233566727,-0.0188650233566727,-6.8072345266965,-6.8072345266965,-6.8072345266965,0.0,0.0,0.0,4.361380612412194,1.48
311184,2014-11-30 10:10:00,10.553964144684304,-2.5913271329302017,11.650512557168916,10.553964144684304,10.553964144684304,-6.254624257693547,-6.254624257693547,-6.254624257693547,0.6260843589718261,0.6260843589718261,0.6260843589718261,0.0880947098269298,0.0880947098269298,0.0880947098269298,-6.968803326492302,-6.968803326492302,-6.968803326492302,0.0,0.0,0.0,4.299339886990757,1.33
311328,2014-12-01 10:10:00,10.546532485916133,-3.1925762464550513,10.675593167831769,10.546532485916133,10.546532485916133,-6.460383791580882,-6.460383791580882,-6.460383791580882,0.6260843589889548,0.6260843589889548,0.6260843589889548,0.02132964444217356,0.02132964444217356,0.02132964444217356,-7.107797795012011,-7.107797795012011,-7.107797795012011,0.0,0.0,0.0,4.086148694335251,-1.38
311472,2014-12-02 10:10:00,10.539100827147962,-2.9357878361114094,10.670514646891526,10.539100827147962,10.539100827147962,-6.661633602600256,-6.661633602600256,-6.661633602600256,0.626084359006347,0.626084359006347,0.626084359006347,-0.06403228733435035,-0.06403228733435035,-0.06403228733435035,-7.223685674272252,-7.223685674272252,-7.223685674272252,0.0,0.0,0.0,3.877467224547706,-2.18
311616,2014-12-03 10:10:00,10.531669168379791,-3.7532021619555564,10.826185270024572,10.531669168379791,10.531669168379791,-6.853712365224203,-6.853712365224203,-6.853712365224203,0.6260843589650181,0.6260843589650181,0.6260843589650181,-0.1634807493876561,-0.1634807493876561,-0.1634807493876561,-7.316315974801564,-7.316315974801564,-7.316315974801564,0.0,0.0,0.0,3.6779568031555883,-3.14
311760,2014-12-04 10:10:00,10.52423750961162,-2.6728565059095373,11.204093023459864,10.52423750961162,10.52423750961162,-6.748041158363101,-6.748041158363101,-6.748041158363101,0.6260843589824103,0.6260843589824103,0.6260843589824103,0.011787910705784567,0.011787910705784567,0.011787910705784567,-7.385913428051297,-7.385913428051297,-7.385913428051297,0.0,0.0,0.0,3.776196351248519,-1.11
311904,2014-12-05 10:10:00,10.516805850843449,-3.3620989851887906,11.168464651774656,10.516805850843449,10.516805850843449,-6.681815401007879,-6.681815401007879,-6.681815401007879,0.6260843589995394,0.6260843589995394,0.6260843589995394,0.12516579510397557,0.12516579510397557,0.12516579510397557,-7.433065555111393,-7.433065555111393,-7.433065555111393,0.0,0.0,0.0,3.83499044983557,1.25
312048,2014-12-06 10:10:00,10.50937419207528,-3.487100961810656,10.940155002999647,10.50937419207528,10.50937419207528,-6.851483496901912,-6.851483496901912,-6.851483496901912,0.6260843589584736,0.6260843589584736,0.6260843589584736,-0.018865023356526584,-0.018865023356526584,-0.018865023356526584,-7.458702832503859,-7.458702832503859,-7.458702832503859,0.0,0.0,0.0,3.657890695173368,2.55
